index,class,steps_to_anomaly,dev,dev_normed_by_std,running_dev_w_5,running_dev_w_30,running_dev_w_100,running_mean_w_5,running_mean_w_30,running_mean_w_100,type
91199,anomaly,0,0.011123663348661076,2.002613691011266,-0.0004559999999999981,0.003660333333333335,-0.0041863000000000004,0.021604,0.025720333333333335,0.0178737,collective
91200,anomaly,0,0.016303663348661075,2.9351786738131764,-0.004511999999999999,-0.0014216666666666648,-0.009231800000000002,0.022728,0.025818333333333335,0.0180082,collective
91201,anomaly,0,0.017883663348661073,3.2196289967527547,-0.004563999999999999,-0.0028803333333333285,-0.0106571,0.024256,0.02593966666666667,0.0181629,collective
91202,anomaly,0,0.017193663348661077,3.0954070202791417,-0.002519999999999998,-0.002039333333333334,-0.009822899999999999,0.02561,0.026090666666666665,0.0183071,collective
91203,anomaly,0,0.017373663348661077,3.1278127532722584,-0.001398,-0.002074666666666662,-0.0098268,0.026912,0.026235333333333336,0.018483199999999998,collective
91204,anomaly,0,0.019723663348661075,3.5508876006823913,-0.0020279999999999986,-0.004262999999999999,-0.011944800000000002,0.028632,0.026397,0.018715199999999998,collective
91205,anomaly,0,0.017883663348661073,3.2196289967527547,0.00012799999999999617,-0.002227,-0.009898999999999998,0.028947999999999995,0.026593,0.018921,collective
91206,anomaly,0,0.018553663348661077,3.340250336227134,-0.0004080000000000021,-0.002720333333333328,-0.010355699999999999,0.029081999999999997,0.02676966666666667,0.0191343,collective
91207,anomaly,0,0.016343663348661074,2.9423799478116464,0.0016320000000000015,-0.0004329999999999959,-0.007951899999999998,0.028912,0.026847000000000003,0.0193281,collective
91208,anomaly,0,0.01792366334866108,3.226830270751226,0.00016199999999999895,-0.0018083333333333354,-0.0093742,0.029022,0.027051666666666665,0.0194858,collective
91209,anomaly,0,0.062483663348661074,11.249049505047196,-0.035846,-0.04475066666666667,-0.0533173,0.037573999999999996,0.02866933333333333,0.0201027,collective
91210,anomaly,0,0.07075366334866108,12.737912904230942,-0.033542,-0.051093,-0.0609035,0.048147999999999996,0.030597,0.0207865,collective
91211,anomaly,0,0.06788366334866108,12.221221494840695,-0.020806000000000005,-0.04636166666666667,-0.0573549,0.058013999999999996,0.03245833333333333,0.0214651,collective
91212,anomaly,0,0.06888366334866108,12.401253344802454,-0.011298000000000002,-0.04545333333333333,-0.057650400000000004,0.068522,0.03436666666666667,0.022169599999999998,collective
91213,anomaly,0,0.06641366334866108,11.95657467539691,0.0008699999999999958,-0.041164666666666676,-0.054504000000000004,0.07822,0.036185333333333326,0.022845999999999998,collective
91214,anomaly,0,0.06715366334866109,12.089798244368613,0.0010639999999999955,-0.04008966666666667,-0.05457560000000001,0.079154,0.03800033333333334,0.023514399999999998,collective
91215,anomaly,0,0.06079366334866108,10.944795678611824,0.005431999999999992,-0.03228,-0.0475965,0.077162,0.03945,0.0241335,collective
91216,anomaly,0,0.05924366334866108,10.665746311171098,0.005253999999999995,-0.029422666666666673,-0.04545060000000001,0.075434,0.04075733333333333,0.0247294,collective
91217,anomaly,0,0.06369366334866108,11.466888043500926,-0.0002339999999999981,-0.032404666666666665,-0.0492319,0.074396,0.04222533333333334,0.0253981,collective
